UF;COD_UF;COD_MUN;NOME_MUN;POP
RO;11;15;Alta Floresta D'Oeste;22.787
RO;11;23;Ariquemes;109.170
RO;11;31;Cabixi;5.664
RO;11;49;Cacoal;98.280
RO;11;56;Cerejeiras;16.966
RO;11;64;Colorado do Oeste;16.508
RO;11;72;Corumbiara;7.968
RO;11;80;Costa Marques;13.510
RO;11;98;Espigão D'Oeste;32.842
RO;11;106;Guajará-Mirim;43.594
RO;11;114;Jaru;55.682
RO;11;122;Ji-Paraná;140.101
RO;11;130;Machadinho D'Oeste;34.149
RO;11;148;Nova Brasilândia D'Oeste;16.374
RO;11;155;Ouro Preto do Oeste;38.684
RO;11;189;Pimenta Bueno;39.220
RO;11;205;Porto Velho;517.709
RO;11;254;Presidente Médici;20.443
RO;11;262;Rio Crespo;3.767
RO;11;288;Rolim de Moura;62.959
RO;11;296;Santa Luzia D'Oeste;7.837
RO;11;304;Vilhena;109.651
RO;11;320;São Miguel do Guaporé;22.305
RO;11;338;Nova Mamoré;28.701
RO;11;346;Alvorada D'Oeste;13.720
RO;11;379;Alto Alegre dos Parecis;12.237
RO;11;403;Alto Paraíso;17.467
RO;11;452;Buritis;30.649
RO;11;502;Novo Horizonte do Oeste;7.972
RO;11;601;Cacaulândia;4.292
RO;11;700;Campo Novo de Rondônia;9.095
RO;11;809;Candeias do Jamari;24.313
RO;11;908;Castanheiras;3.450
RO;11;924;Chupinguaia;10.191
RO;11;940;Cujubim;15.877
RO;11;1005;Governador Jorge Teixeira;8.340
RO;11;1104;Itapuã do Oeste;9.228
RO;11;1203;Ministro Andreazza;6.519
RO;11;1302;Mirante da Serra;9.657
RO;11;1401;Monte Negro;12.168
RO;11;1435;Nova União;6.541
RO;11;1450;Parecis;4.372
RO;11;1468;Pimenteiras do Oeste;2.309
RO;11;1476;Primavera de Rondônia;3.268
RO;11;1484;São Felipe D'Oeste;5.588
RO;11;1492;São Francisco do Guaporé;17.557
RO;11;1500;Seringueiras;12.965
RO;11;1559;Teixeirópolis;4.521
RO;11;1609;Theobroma;8.459
RO;11;1708;Urupá;11.314
RO;11;1757;Vale do Anari;8.220
RO;11;1807;Vale do Paraíso;6.790
AC;12;13;Acrelândia;14.712
AC;12;54;Assis Brasil;8.648
AC;12;104;Brasiléia;28.028
AC;12;138;Bujari;13.928
AC;12;179;Capixaba;10.981
AC;12;203;Cruzeiro do Sul;98.916
AC;12;252;Epitaciolândia;19.874
AC;12;302;Feijó;37.764
AC;12;328;Jordão;9.884
AC;12;336;Mâncio Lima;20.479
AC;12;344;Manoel Urbano;12.923
AC;12;351;Marechal Thaumaturgo;18.057
AC;12;385;Plácido de Castro;17.107
AC;12;393;Porto Walter;11.333
AC;12;401;Rio Branco;389.001
AC;12;427;Rodrigues Alves;15.560
AC;12;435;Santa Rosa do Purus;7.217
AC;12;450;Senador Guiomard;22.402
AC;12;500;Sena Madureira;44.049
AC;12;609;Tarauacá;46.816
AC;12;708;Xapuri;19.170
AC;12;807;Porto Acre;17.523
AM;13;29;Alvarães;16.806
AM;13;60;Amaturá;11.533
AM;13;86;Anamã;9.981
AM;13;102;Anori;18.056
AM;13;144;Apuí;21.781
AM;13;201;Atalaia do Norte;15.889
AM;13;300;Autazes;45.960
AM;13;409;Barcelos;18.210
AM;13;508;Barreirinha;33.722
AM;13;607;Benjamin Constant;40.908
AM;13;631;Beruri;22.495
AM;13;680;Boa Vista do Ramos;26.479
AM;13;706;Boca do Acre;38.792
AM;13;805;Borba;34.869
AM;13;839;Caapiranga;14.806
AM;13;904;Canutama;18.109
AM;13;1001;Carauari;31.130
AM;13;1100;Careiro;32.336
AM;13;1159;Careiro da Várzea;20.324
AM;13;1209;Coari;73.576
AM;13;1308;Codajás;24.572
AM;13;1407;Eirunepé;35.793
AM;13;1506;Envira;17.985
AM;13;1605;Fonte Boa;28.227
AM;13;1654;Guajará;14.344
AM;13;1704;Humaitá;63.454
AM;13;1803;Ipixuna;25.629
AM;13;1852;Iranduba;68.862
AM;13;1902;Itacoatiara;113.917
AM;13;1951;Itamarati;11.956
AM;13;2009;Itapiranga;10.955
AM;13;2108;Japurá;9.420
AM;13;2207;Juruá;11.093
AM;13;2306;Jutaí;28.202
AM;13;2405;Lábrea;49.469
AM;13;2504;Manacapuru;111.751
AM;13;2553;Manaquiri;16.211
AM;13;2603;Manaus;2.303.732
AM;13;2702;Manicoré;58.018
AM;13;2801;Maraã;15.815
AM;13;2900;Maués;66.336
AM;13;3007;Nhamundá;21.251
AM;13;3106;Nova Olinda do Norte;28.123
AM;13;3205;Novo Airão;16.562
AM;13;3304;Novo Aripuanã;25.325
AM;13;3403;Parintins;101.855
AM;13;3502;Pauini;20.229
AM;13;3536;Presidente Figueiredo;33.291
AM;13;3569;Rio Preto da Eva;25.364
AM;13;3601;Santa Isabel do Rio Negro;13.947
AM;13;3700;Santo Antônio do Içá;30.679
AM;13;3809;São Gabriel da Cachoeira;57.396
AM;13;3908;São Paulo de Olivença;35.442
AM;13;3957;São Sebastião do Uatumã;12.338
AM;13;4005;Silves;12.619
AM;13;4062;Tabatinga;73.348
AM;13;4104;Tapauá;20.728
AM;13;4203;Tefé;80.137
AM;13;4237;Tonantins;20.257
AM;13;4260;Uarini;15.640
AM;13;4302;Urucará;19.617
AM;13;4401;Urucurituba;25.965
RR;14;27;Amajari;16.112
RR;14;50;Alto Alegre;23.589
RR;14;100;Boa Vista;485.477
RR;14;159;Bonfim;15.570
RR;14;175;Cantá;21.102
RR;14;209;Caracaraí;22.750
RR;14;233;Caroebe;12.004
RR;14;282;Iracema;10.937
RR;14;308;Mucajaí;20.006
RR;14;407;Normandia;16.323
RR;14;456;Pacaraima;23.112
RR;14;472;Rorainópolis;37.787
RR;14;506;São João da Baliza;9.969
RR;14;605;São Luiz;7.848
RR;14;704;Uiramutã;16.186
PA;15;107;Abaetetuba;172.344
PA;15;131;Abel Figueiredo;6.275
PA;15;206;Acará;63.110
PA;15;305;Afuá;40.473
PA;15;347;Água Azul do Norte;17.596
PA;15;404;Alenquer;75.882
PA;15;503;Almeirim;36.442
PA;15;602;Altamira;138.749
PA;15;701;Anajás;30.247
PA;15;800;Ananindeua;509.227
PA;15;859;Anapu;35.638
PA;15;909;Augusto Corrêa;47.912
PA;15;958;Aurora do Pará;24.193
PA;15;1006;Aveiro;19.380
PA;15;1105;Bagre;35.147
PA;15;1204;Baião;56.850
PA;15;1253;Bannach;4.290
PA;15;1303;Barcarena;139.076
PA;15;1402;Belém;1.397.315
PA;15;1451;Belterra;19.075
PA;15;1501;Benevides;68.962
PA;15;1576;Bom Jesus do Tocantins;19.129
PA;15;1600;Bonito;12.961
PA;15;1709;Bragança;132.489
PA;15;1725;Brasil Novo;27.130
PA;15;1758;Brejo Grande do Araguaia;6.966
PA;15;1782;Breu Branco;47.066
PA;15;1808;Breves;116.058
PA;15;1907;Bujaru;25.065
PA;15;1956;Cachoeira do Piriá;19.223
PA;15;2004;Cachoeira do Arari;25.467
PA;15;2103;Cametá;144.859
PA;15;2152;Canaã dos Carajás;89.524
PA;15;2202;Capanema;75.309
PA;15;2301;Capitão Poço;60.318
PA;15;2400;Castanhal;209.126
PA;15;2509;Chaves;21.501
PA;15;2608;Colares;13.625
PA;15;2707;Conceição do Araguaia;47.144
PA;15;2756;Concórdia do Pará;28.270
PA;15;2764;Cumaru do Norte;15.150
PA;15;2772;Curionópolis;20.975
PA;15;2806;Curralinho;36.814
PA;15;2855;Curuá;14.954
PA;15;2905;Curuçá;44.880
PA;15;2939;Dom Eliseu;62.823
PA;15;2954;Eldorado do Carajás;29.287
PA;15;3002;Faro;9.167
PA;15;3044;Floresta do Araguaia;18.595
PA;15;3077;Garrafão do Norte;25.558
PA;15;3093;Goianésia do Pará;26.703
PA;15;3101;Gurupá;34.137
PA;15;3200;Igarapé-Açu;37.925
PA;15;3309;Igarapé-Miri;69.446
PA;15;3408;Inhangapi;10.784
PA;15;3457;Ipixuna do Pará;29.264
PA;15;3507;Irituia;32.740
PA;15;3606;Itaituba;135.369
PA;15;3705;Itupiranga;52.201
PA;15;3754;Jacareacanga;26.579
PA;15;3804;Jacundá;37.726
PA;15;3903;Juruti;54.255
PA;15;4000;Limoeiro do Ajuru;32.088
PA;15;4059;Mãe do Rio;37.473
PA;15;4109;Magalhães Barata;8.439
PA;15;4208;Marabá;290.975
PA;15;4307;Maracanã;27.129
PA;15;4406;Marapanim;28.159
PA;15;4422;Marituba;119.437
PA;15;4455;Medicilândia;28.677
PA;15;4505;Melgaço;30.080
PA;15;4604;Mocajuba;28.903
PA;15;4703;Moju;91.760
PA;15;4752;Mojuí dos Campos;25.818
PA;15;4802;Monte Alegre;64.002
PA;15;4901;Muaná;49.648
PA;15;4950;Nova Esperança do Piriá;21.304
PA;15;4976;Nova Ipixuna;14.400
PA;15;5007;Nova Timboteua;13.175
PA;15;5031;Novo Progresso;37.054
PA;15;5064;Novo Repartimento;63.796
PA;15;5106;Óbidos;55.527
PA;15;5205;Oeiras do Pará;36.734
PA;15;5304;Oriximiná;72.889
PA;15;5403;Ourém;18.783
PA;15;5437;Ourilândia do Norte;35.252
PA;15;5486;Pacajá;43.741
PA;15;5494;Palestina do Pará;7.063
PA;15;5502;Paragominas;113.498
PA;15;5536;Parauapebas;305.771
PA;15;5551;Pau D'Arco;7.354
PA;15;5601;Peixe-Boi;8.686
PA;15;5635;Piçarra;13.366
PA;15;5650;Placas;18.510
PA;15;5700;Ponta de Pedras;25.736
PA;15;5809;Portel;67.580
PA;15;5908;Porto de Moz;44.121
PA;15;6005;Prainha;38.733
PA;15;6104;Primavera;11.379
PA;15;6112;Quatipuru;11.838
PA;15;6138;Redenção;92.694
PA;15;6161;Rio Maria;19.190
PA;15;6187;Rondon do Pará;57.031
PA;15;6195;Rurópolis;37.198
PA;15;6203;Salinópolis;48.663
PA;15;6302;Salvaterra;25.687
PA;15;6351;Santa Bárbara do Pará;22.530
PA;15;6401;Santa Cruz do Arari;7.626
PA;15;6500;Santa Izabel do Pará;79.195
PA;15;6559;Santa Luzia do Pará;21.295
PA;15;6583;Santa Maria das Barreiras;17.065
PA;15;6609;Santa Maria do Pará;25.815
PA;15;6708;Santana do Araguaia;30.455
PA;15;6807;Santarém;360.871
PA;15;6906;Santarém Novo;6.355
PA;15;7003;Santo Antônio do Tauá;29.234
PA;15;7102;São Caetano de Odivelas;17.258
PA;15;7151;São Domingos do Araguaia;21.555
PA;15;7201;São Domingos do Capim;32.554
PA;15;7300;São Félix do Xingu;64.651
PA;15;7409;São Francisco do Pará;15.429
PA;15;7458;São Geraldo do Araguaia;24.929
PA;15;7466;São João da Ponta;4.470
PA;15;7474;São João de Pirabas;21.477
PA;15;7508;São João do Araguaia;14.293
PA;15;7607;São Miguel do Guamá;55.970
PA;15;7706;São Sebastião da Boa Vista;27.651
PA;15;7755;Sapucaia;6.212
PA;15;7805;Senador José Porfírio;24.989
PA;15;7904;Soure;25.315
PA;15;7953;Tailândia;75.290
PA;15;7961;Terra Alta;10.837
PA;15;7979;Terra Santa;19.792
PA;15;8001;Tomé-Açu;73.058
PA;15;8035;Tracuateua;30.494
PA;15;8050;Trairão;15.550
PA;15;8084;Tucumã;42.883
PA;15;8100;Tucuruí;96.119
PA;15;8126;Ulianópolis;39.360
PA;15;8159;Uruará;45.962
PA;15;8209;Vigia;54.062
PA;15;8308;Viseu;62.189
PA;15;8357;Vitória do Xingu;16.552
PA;15;8407;Xinguara;57.768
AP;16;55;Serra do Navio;5.003
AP;16;105;Amapá;8.440
AP;16;154;Pedra Branca do Amapari;13.888
AP;16;204;Calçoene;11.461
AP;16;212;Cutias;4.723
AP;16;238;Ferreira Gomes;7.184
AP;16;253;Itaubal;6.097
AP;16;279;Laranjal do Jari;37.872
AP;16;303;Macapá;489.676
AP;16;402;Mazagão;23.773
AP;16;501;Oiapoque;30.786
AP;16;535;Porto Grande;19.048
AP;16;550;Pracuúba;4.048
AP;16;600;Santana;118.803
AP;16;709;Tartarugalzinho;13.816
AP;16;808;Vitória do Jari;11.899
TO;17;251;Abreulândia;2.682
TO;17;301;Aguiarnópolis;4.502
TO;17;350;Aliança do Tocantins;5.196
TO;17;400;Almas;6.483
TO;17;707;Alvorada;9.128
TO;17;1002;Ananás;10.700
TO;17;1051;Angico;2.903
TO;17;1101;Aparecida do Rio Negro;5.110
TO;17;1309;Aragominas;5.330
TO;17;1903;Araguacema;6.022
TO;17;2000;Araguaçu;8.242
TO;17;2109;Araguaína;183.024
TO;17;2158;Araguanã;4.300
TO;17;2208;Araguatins;33.286
TO;17;2307;Arapoema;5.488
TO;17;2406;Arraias;10.511
TO;17;2554;Augustinópolis;18.237
TO;17;2703;Aurora do Tocantins;3.418
TO;17;2901;Axixá do Tocantins;10.732
TO;17;3008;Babaçulândia;7.636
TO;17;3057;Bandeirantes do Tocantins;3.555
TO;17;3073;Barra do Ouro;4.667
TO;17;3107;Barrolândia;4.890
TO;17;3206;Bernardo Sayão;4.307
TO;17;3305;Bom Jesus do Tocantins;4.201
TO;17;3602;Brasilândia do Tocantins;2.013
TO;17;3701;Brejinho de Nazaré;4.774
TO;17;3800;Buriti do Tocantins;10.696
TO;17;3826;Cachoeirinha;1.982
TO;17;3842;Campos Lindos;8.990
TO;17;3867;Cariri do Tocantins;4.166
TO;17;3883;Carmolândia;2.242
TO;17;3891;Carrasco Bonito;3.344
TO;17;3909;Caseara;5.028
TO;17;4105;Centenário;2.111
TO;17;4600;Chapada de Areia;1.574
TO;17;5102;Chapada da Natividade;3.176
TO;17;5508;Colinas do Tocantins;36.209
TO;17;5557;Combinado;4.906
TO;17;5607;Conceição do Tocantins;3.942
TO;17;6001;Couto Magalhães;5.540
TO;17;6100;Cristalândia;6.392
TO;17;6258;Crixás do Tocantins;1.494
TO;17;6506;Darcinópolis;6.093
TO;17;7009;Dianópolis;17.966
TO;17;7108;Divinópolis do Tocantins;7.343
TO;17;7207;Dois Irmãos do Tocantins;6.352
TO;17;7306;Dueré;4.304
TO;17;7405;Esperantina;7.385
TO;17;7553;Fátima;3.503
TO;17;7652;Figueirópolis;5.334
TO;17;7702;Filadélfia;7.784
TO;17;8205;Formoso do Araguaia;19.473
TO;17;8254;Tabocão;3.741
TO;17;8304;Goianorte;4.832
TO;17;9005;Goiatins;12.851
TO;17;9302;Guaraí;25.831
TO;17;9500;Gurupi;90.209
TO;17;9807;Ipueiras;1.626
TO;17;10508;Itacajá;6.959
TO;17;10706;Itaguatins;5.160
TO;17;10904;Itapiratins;3.685
TO;17;11100;Itaporã do Tocantins;2.464
TO;17;11506;Jaú do Tocantins;3.396
TO;17;11803;Juarina;2.308
TO;17;11902;Lagoa da Confusão;16.629
TO;17;11951;Lagoa do Tocantins;3.613
TO;17;12009;Lajeado;3.559
TO;17;12157;Lavandeira;1.676
TO;17;12405;Lizarda;2.950
TO;17;12454;Luzinópolis;2.811
TO;17;12504;Marianópolis do Tocantins;4.793
TO;17;12702;Mateiros;2.922
TO;17;12801;Maurilândia do Tocantins;3.171
TO;17;13205;Miracema do Tocantins;18.679
TO;17;13304;Miranorte;13.073
TO;17;13601;Monte do Carmo;5.667
TO;17;13700;Monte Santo do Tocantins;2.521
TO;17;13809;Palmeiras do Tocantins;4.850
TO;17;13957;Muricilândia;3.501
TO;17;14203;Natividade;8.956
TO;17;14302;Nazaré;4.672
TO;17;14880;Nova Olinda;10.600
TO;17;15002;Nova Rosalândia;3.382
TO;17;15101;Novo Acordo;4.118
TO;17;15150;Novo Alegre;1.817
TO;17;15259;Novo Jardim;2.251
TO;17;15507;Oliveira de Fátima;1.220
TO;17;15705;Palmeirante;4.905
TO;17;15754;Palmeirópolis;7.104
TO;17;16109;Paraíso do Tocantins;55.704
TO;17;16208;Paranã;10.877
TO;17;16307;Pau D'Arco;4.057
TO;17;16505;Pedro Afonso;14.895
TO;17;16604;Peixe;9.384
TO;17;16653;Pequizeiro;5.035
TO;17;16703;Colméia;9.155
TO;17;17008;Pindorama do Tocantins;4.599
TO;17;17206;Piraquê;2.229
TO;17;17503;Pium;7.408
TO;17;17800;Ponte Alta do Bom Jesus;4.280
TO;17;17909;Ponte Alta do Tocantins;7.874
TO;17;18006;Porto Alegre do Tocantins;2.960
TO;17;18204;Porto Nacional;69.551
TO;17;18303;Praia Norte;9.552
TO;17;18402;Presidente Kennedy;3.016
TO;17;18451;Pugmil;2.223
TO;17;18501;Recursolândia;3.454
TO;17;18550;Riachinho;4.029
TO;17;18659;Rio da Conceição;1.827
TO;17;18709;Rio dos Bois;2.845
TO;17;18758;Rio Sono;4.718
TO;17;18808;Sampaio;4.397
TO;17;18840;Sandolândia;3.900
TO;17;18865;Santa Fé do Araguaia;7.533
TO;17;18881;Santa Maria do Tocantins;2.716
TO;17;18899;Santa Rita do Tocantins;2.299
TO;17;18907;Santa Rosa do Tocantins;4.799
TO;17;19004;Santa Tereza do Tocantins;2.907
TO;17;20002;Santa Terezinha do Tocantins;2.461
TO;17;20101;São Bento do Tocantins;6.004
TO;17;20150;São Félix do Tocantins;1.897
TO;17;20200;São Miguel do Tocantins;14.116
TO;17;20259;São Salvador do Tocantins;2.356
TO;17;20309;São Sebastião do Tocantins;4.182
TO;17;20499;São Valério;4.554
TO;17;20655;Silvanópolis;5.259
TO;17;20804;Sítio Novo do Tocantins;11.446
TO;17;20853;Sucupira;1.591
TO;17;20903;Taguatinga;14.199
TO;17;20937;Taipas do Tocantins;2.092
TO;17;20978;Talismã;2.505
TO;17;21000;Palmas;328.499
TO;17;21109;Tocantínia;7.802
TO;17;21208;Tocantinópolis;23.225
TO;17;21257;Tupirama;2.024
TO;17;21307;Tupiratins;1.886
TO;17;22081;Wanderlândia;10.734
TO;17;22107;Xambioá;10.636
MA;21;55;Açailândia;110.611
MA;21;105;Afonso Cunha;6.303
MA;21;154;Água Doce do Maranhão;12.461
MA;21;204;Alcântara;18.721
MA;21;303;Aldeias Altas;23.776
MA;21;402;Altamira do Maranhão;6.549
MA;21;436;Alto Alegre do Maranhão;24.528
MA;21;477;Alto Alegre do Pindaré;26.321
MA;21;501;Alto Parnaíba;11.392
MA;21;550;Amapá do Maranhão;7.380
MA;21;600;Amarante do Maranhão;38.335
MA;21;709;Anajatuba;26.250
MA;21;808;Anapurus;14.113
MA;21;832;Apicum-Açu;18.033
MA;21;873;Araguanã;11.297
MA;21;907;Araioses;40.231
MA;21;956;Arame;26.089
MA;21;1004;Arari;30.555
MA;21;1103;Axixá;12.091
MA;21;1202;Bacabal;107.755
MA;21;1251;Bacabeira;17.459
MA;21;1301;Bacuri;16.591
MA;21;1350;Bacurituba;5.375
MA;21;1400;Balsas;105.974
MA;21;1509;Barão de Grajaú;19.493
MA;21;1608;Barra do Corda;87.757
MA;21;1707;Barreirinhas;68.234
MA;21;1731;Belágua;8.751
MA;21;1772;Bela Vista do Maranhão;12.104
MA;21;1806;Benedito Leite;5.599
MA;21;1905;Bequimão;19.968
MA;21;1939;Bernardo do Mearim;5.989
MA;21;1970;Boa Vista do Gurupi;7.781
MA;21;2002;Bom Jardim;33.936
MA;21;2036;Bom Jesus das Selvas;29.606
MA;21;2077;Bom Lugar;12.371
MA;21;2101;Brejo;35.354
MA;21;2150;Brejo de Areia;9.363
MA;21;2200;Buriti;30.866
MA;21;2309;Buriti Bravo;22.938
MA;21;2325;Buriticupu;56.733
MA;21;2358;Buritirana;13.125
MA;21;2374;Cachoeira Grande;10.032
MA;21;2408;Cajapió;10.336
MA;21;2507;Cajari;16.680
MA;21;2556;Campestre do Maranhão;12.536
MA;21;2606;Cândido Mendes;20.440
MA;21;2705;Cantanhede;25.059
MA;21;2754;Capinzal do Norte;11.681
MA;21;2804;Carolina;24.619
MA;21;2903;Carutapera;24.906
MA;21;3000;Caxias;163.546
MA;21;3109;Cedral;10.446
MA;21;3125;Central do Maranhão;7.220
MA;21;3158;Centro do Guilherme;12.693
MA;21;3174;Centro Novo do Maranhão;16.477
MA;21;3208;Chapadinha;84.395
MA;21;3257;Cidelândia;13.141
MA;21;3307;Codó;118.283
MA;21;3406;Coelho Neto;42.841
MA;21;3505;Colinas;41.788
MA;21;3554;Conceição do Lago-Açu;15.278
MA;21;3604;Coroatá;61.337
MA;21;3703;Cururupu;32.602
MA;21;3752;Davinópolis;14.828
MA;21;3802;Dom Pedro;23.594
MA;21;3901;Duque Bacelar;10.443
MA;21;4008;Esperantinópolis;18.734
MA;21;4057;Estreito;34.321
MA;21;4073;Feira Nova do Maranhão;8.237
MA;21;4081;Fernando Falcão;11.219
MA;21;4099;Formosa da Serra Negra;18.150
MA;21;4107;Fortaleza dos Nogueiras;12.963
MA;21;4206;Fortuna;17.347
MA;21;4305;Godofredo Viana;10.424
MA;21;4404;Gonçalves Dias;17.580
MA;21;4503;Governador Archer;10.476
MA;21;4552;Governador Edison Lobão;18.963
MA;21;4602;Governador Eugênio Barros;14.264
MA;21;4628;Governador Luiz Rocha;7.216
MA;21;4651;Governador Newton Bello;10.993
MA;21;4677;Governador Nunes Freire;23.526
MA;21;4701;Graça Aranha;6.160
MA;21;4800;Grajaú;76.837
MA;21;4909;Guimarães;10.439
MA;21;5005;Humberto de Campos;26.550
MA;21;5104;Icatu;25.332
MA;21;5153;Igarapé do Meio;14.383
MA;21;5203;Igarapé Grande;10.461
MA;21;5302;Imperatriz;285.806
MA;21;5351;Itaipava do Grajaú;14.142
MA;21;5401;Itapecuru Mirim;62.264
MA;21;5427;Itinga do Maranhão;22.896
MA;21;5450;Jatobá;7.593
MA;21;5476;Jenipapo dos Vieiras;17.529
MA;21;5500;João Lisboa;25.311
MA;21;5609;Joselândia;15.227
MA;21;5658;Junco do Maranhão;5.282
MA;21;5708;Lago da Pedra;45.865
MA;21;5807;Lago do Junco;9.687
MA;21;5906;Lago Verde;15.069
MA;21;5922;Lagoa do Mato;10.806
MA;21;5948;Lago dos Rodrigues;8.962
MA;21;5963;Lagoa Grande do Maranhão;11.731
MA;21;5989;Lajeado Novo;7.232
MA;21;6003;Lima Campos;11.559
MA;21;6102;Loreto;11.884
MA;21;6201;Luís Domingues;7.366
MA;21;6300;Magalhães de Almeida;13.933
MA;21;6326;Maracaçumé;21.730
MA;21;6359;Marajá do Sena;7.153
MA;21;6375;Maranhãozinho;14.092
MA;21;6409;Mata Roma;17.581
MA;21;6508;Matinha;22.540
MA;21;6607;Matões;33.327
MA;21;6631;Matões do Norte;18.021
MA;21;6672;Milagres do Maranhão;9.065
MA;21;6706;Mirador;21.536
MA;21;6755;Miranda do Norte;24.373
MA;21;6805;Mirinzal;14.298
MA;21;6904;Monção;28.563
MA;21;7001;Montes Altos;9.306
MA;21;7100;Morros;19.015
MA;21;7209;Nina Rodrigues;14.589
MA;21;7258;Nova Colinas;5.148
MA;21;7308;Nova Iorque;4.409
MA;21;7357;Nova Olinda do Maranhão;14.379
MA;21;7407;Olho d'Água das Cunhãs;18.288
MA;21;7456;Olinda Nova do Maranhão;13.921
MA;21;7506;Paço do Lumiar;153.158
MA;21;7605;Palmeirândia;21.657
MA;21;7704;Paraibano;18.589
MA;21;7803;Parnarama;32.232
MA;21;7902;Passagem Franca;17.591
MA;21;8009;Pastos Bons;19.266
MA;21;8058;Paulino Neves;17.578
MA;21;8108;Paulo Ramos;20.798
MA;21;8207;Pedreiras;38.252
MA;21;8256;Pedro do Rosário;24.955
MA;21;8306;Penalva;33.496
MA;21;8405;Peri Mirim;11.229
MA;21;8454;Peritoró;20.903
MA;21;8504;Pindaré-Mirim;32.542
MA;21;8603;Pinheiro;88.091
MA;21;8702;Pio XII;22.374
MA;21;8801;Pirapemas;18.132
MA;21;8900;Poção de Pedras;17.394
MA;21;9007;Porto Franco;24.571
MA;21;9056;Porto Rico do Maranhão;6.092
MA;21;9106;Presidente Dutra;46.606
MA;21;9205;Presidente Juscelino;11.616
MA;21;9239;Presidente Médici;4.717
MA;21;9270;Presidente Sarney;17.925
MA;21;9304;Presidente Vargas;10.791
MA;21;9403;Primeira Cruz;13.920
MA;21;9452;Raposa;32.156
MA;21;9502;Riachão;22.740
MA;21;9551;Ribamar Fiquene;7.601
MA;21;9601;Rosário;39.761
MA;21;9700;Sambaíba;6.234
MA;21;9759;Santa Filomena do Maranhão;6.833
MA;21;9809;Santa Helena;43.200
MA;21;9908;Santa Inês;88.249
MA;21;10005;Santa Luzia;58.839
MA;21;10039;Santa Luzia do Paruá;24.890
MA;21;10104;Santa Quitéria do Maranhão;24.495
MA;21;10203;Santa Rita;38.542
MA;21;10237;Santana do Maranhão;10.759
MA;21;10278;Santo Amaro do Maranhão;14.287
MA;21;10302;Santo Antônio dos Lopes;14.628
MA;21;10401;São Benedito do Rio Preto;18.810
MA;21;10500;São Bento;48.166
MA;21;10609;São Bernardo;27.910
MA;21;10658;São Domingos do Azeitão;8.236
MA;21;10708;São Domingos do Maranhão;35.247
MA;21;10807;São Félix de Balsas;4.491
MA;21;10856;São Francisco do Brejão;9.202
MA;21;10906;São Francisco do Maranhão;12.360
MA;21;11003;São João Batista;18.889
MA;21;11029;São João do Carú;12.360
MA;21;11052;São João do Paraíso;10.091
MA;21;11078;São João do Soter;17.253
MA;21;11102;São João dos Patos;25.910
MA;21;11201;São José de Ribamar;259.164
MA;21;11250;São José dos Basílios;7.094
MA;21;11300;São Luís;1.089.215
MA;21;11409;São Luís Gonzaga do Maranhão;18.123
MA;21;11508;São Mateus do Maranhão;40.177
MA;21;11532;São Pedro da Água Branca;14.786
MA;21;11573;São Pedro dos Crentes;5.993
MA;21;11607;São Raimundo das Mangabeiras;19.158
MA;21;11631;São Raimundo do Doca Bezerra;5.761
MA;21;11672;São Roberto;4.577
MA;21;11706;São Vicente Ferrer;19.865
MA;21;11722;Satubinha;8.821
MA;21;11748;Senador Alexandre Costa;10.447
MA;21;11763;Senador La Rocque;15.044
MA;21;11789;Serrano do Maranhão;10.475
MA;21;11805;Sítio Novo;17.464
MA;21;11904;Sucupira do Norte;10.471
MA;21;11953;Sucupira do Riachão;5.081
MA;21;12001;Tasso Fragoso;9.130
MA;21;12100;Timbiras;27.328
MA;21;12209;Timon;182.711
MA;21;12233;Trizidela do Vale;23.097
MA;21;12274;Tufilândia;5.633
MA;21;12308;Tuntum;37.364
MA;21;12407;Turiaçu;38.993
MA;21;12456;Turilândia;33.219
MA;21;12506;Tutóia;55.076
MA;21;12605;Urbano Santos;34.143
MA;21;12704;Vargem Grande;44.444
MA;21;12803;Viana;53.176
MA;21;12852;Vila Nova dos Martírios;10.561
MA;21;12902;Vitória do Mearim;31.859
MA;21;13009;Vitorino Freire;31.920
MA;21;14007;Zé Doca;41.815
PI;22;53;Acauã;6.323
PI;22;103;Agricolândia;5.016
PI;22;202;Água Branca;18.095
PI;22;251;Alagoinha do Piauí;6.876
PI;22;277;Alegrete do Piauí;4.707
PI;22;301;Alto Longá;13.729
PI;22;400;Altos;50.094
PI;22;459;Alvorada do Gurguéia;5.474
PI;22;509;Amarante;17.594
PI;22;608;Angical do Piauí;6.991
PI;22;707;Anísio de Abreu;9.649
PI;22;806;Antônio Almeida;3.234
PI;22;905;Aroazes;5.413
PI;22;954;Aroeiras do Itaim;2.777
PI;22;1002;Arraial;4.517
PI;22;1051;Assunção do Piauí;7.596
PI;22;1101;Avelino Lopes;11.118
PI;22;1150;Baixa Grande do Ribeiro;13.983
PI;22;1176;Barra D'Alcântara;4.099
PI;22;1200;Barras;49.703
PI;22;1309;Barreiras do Piauí;3.336
PI;22;1408;Barro Duro;6.731
PI;22;1507;Batalha;27.129
PI;22;1556;Bela Vista do Piauí;4.225
PI;22;1572;Belém do Piauí;3.515
PI;22;1606;Beneditinos;10.093
PI;22;1705;Bertolínia;5.715
PI;22;1739;Betânia do Piauí;6.596
PI;22;1770;Boa Hora;7.140
PI;22;1804;Bocaina;4.118
