"UF";"IBGE";"Município";"Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"MG";315620;"Rochedo de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315630;"Rodeiro";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315640;"Romaria";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315645;"Rosário da Limeira";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315650;"Rubelita";;7;7;100;100;"ALCANÇOU"
"MG";315660;"Rubim";;2;2;100;100;"ALCANÇOU"
"MG";315670;"Sabará";;5;7;71,4285714285714;71,4;"NÃO ALCANÇOU"
"MG";315680;"Sabinópolis";;0;1;0;0;"NÃO ALCANÇOU"
"MG";315690;"Sacramento";;1;1;100;100;"ALCANÇOU"
"MG";315700;"Salinas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315710;"Salto da Divisa";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315720;"Santa Bárbara";;8;8;100;100;"ALCANÇOU"
"MG";315725;"Santa Bárbara do Leste";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315727;"Santa Bárbara do Monte Verde";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315730;"Santa Bárbara do Tugúrio";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315733;"Santa Cruz de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315737;"Santa Cruz de Salinas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315740;"Santa Cruz do Escalvado";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315750;"Santa Efigênia de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315760;"Santa Fé de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315765;"Santa Helena de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315770;"Santa Juliana";;0;2;0;0;"NÃO ALCANÇOU"
"MG";315780;"Santa Luzia";;3;5;60;60;"NÃO ALCANÇOU"
"MG";315790;"Santa Margarida";;0;1;0;0;"NÃO ALCANÇOU"
"MG";315800;"Santa Maria de Itabira";;1;2;50;50;"NÃO ALCANÇOU"
"MG";315810;"Santa Maria do Salto";;1;1;100;100;"ALCANÇOU"
"MG";315820;"Santa Maria do Suaçuí";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315830;"Santana da Vargem";;1;1;100;100;"ALCANÇOU"
"MG";315840;"Santana de Cataguases";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315850;"Santana de Pirapama";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315860;"Santana do Deserto";;1;1;100;100;"ALCANÇOU"
"MG";315870;"Santana do Garambéu";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315880;"Santana do Jacaré";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315890;"Santana do Manhuaçu";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315895;"Santana do Paraíso";;0;1;0;0;"NÃO ALCANÇOU"
"MG";315900;"Santana do Riacho";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315910;"Santana dos Montes";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315920;"Santa Rita de Caldas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315930;"Santa Rita de Jacutinga";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315935;"Santa Rita de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315940;"Santa Rita de Ibitipoca";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315950;"Santa Rita do Itueto";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315960;"Santa Rita do Sapucaí";;36;36;100;100;"ALCANÇOU"
"MG";315970;"Santa Rosa da Serra";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315980;"Santa Vitória";"X";0;0;;;"NÃO ALCANÇOU"
"MG";315990;"Santo Antônio do Amparo";;1;2;50;50;"NÃO ALCANÇOU"
"MG";316000;"Santo Antônio do Aventureiro";;0;1;0;0;"NÃO ALCANÇOU"
"MG";316010;"Santo Antônio do Grama";;0;1;0;0;"NÃO ALCANÇOU"
"MG";316020;"Santo Antônio do Itambé";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316030;"Santo Antônio do Jacinto";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316040;"Santo Antônio do Monte";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316045;"Santo Antônio do Retiro";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316050;"Santo Antônio do Rio Abaixo";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316060;"Santo Hipólito";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316070;"Santos Dumont";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316080;"São Bento Abade";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316090;"São Brás do Suaçuí";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316095;"São Domingos das Dores";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316100;"São Domingos do Prata";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316105;"São Félix de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316110;"São Francisco";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316120;"São Francisco de Paula";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316130;"São Francisco de Sales";;1;2;50;50;"NÃO ALCANÇOU"
"MG";316140;"São Francisco do Glória";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316150;"São Geraldo";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316160;"São Geraldo da Piedade";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316165;"São Geraldo do Baixio";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316170;"São Gonçalo do Abaeté";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316180;"São Gonçalo do Pará";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316190;"São Gonçalo do Rio Abaixo";;1;1;100;100;"ALCANÇOU"
"MG";316200;"São Gonçalo do Sapucaí";;2;2;100;100;"ALCANÇOU"
"MG";316210;"São Gotardo";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316220;"São João Batista do Glória";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316225;"São João da Lagoa";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316230;"São João da Mata";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316240;"São João da Ponte";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316245;"São João das Missões";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316250;"São João del Rei";;3;3;100;100;"ALCANÇOU"
"MG";316255;"São João do Manhuaçu";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316257;"São João do Manteninha";;0;1;0;0;"NÃO ALCANÇOU"
"MG";316260;"São João do Oriente";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316265;"São João do Pacuí";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316270;"São João do Paraíso";;1;1;100;100;"ALCANÇOU"
"MG";316280;"São João Evangelista";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316290;"São João Nepomuceno";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316292;"São Joaquim de Bicas";;0;2;0;0;"NÃO ALCANÇOU"
"MG";316294;"São José da Barra";;11;11;100;100;"ALCANÇOU"
"MG";316295;"São José da Lapa";;0;1;0;0;"NÃO ALCANÇOU"
"MG";316300;"São José da Safira";;0;1;0;0;"NÃO ALCANÇOU"
"MG";316310;"São José da Varginha";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316320;"São José do Alegre";;1;1;100;100;"ALCANÇOU"
"MG";316330;"São José do Divino";;5;5;100;100;"ALCANÇOU"
"MG";316340;"São José do Goiabal";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316350;"São José do Jacuri";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316360;"São José do Mantimento";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316370;"São Lourenço";;5;5;100;100;"ALCANÇOU"
"MG";316380;"São Miguel do Anta";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316390;"São Pedro da União";;1;1;100;100;"ALCANÇOU"
"MG";316400;"São Pedro dos Ferros";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316410;"São Pedro do Suaçuí";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316420;"São Romão";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316430;"São Roque de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316440;"São Sebastião da Bela Vista";;1;2;50;50;"NÃO ALCANÇOU"
"MG";316443;"São Sebastião da Vargem Alegre";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316447;"São Sebastião do Anta";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316450;"São Sebastião do Maranhão";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316460;"São Sebastião do Oeste";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316470;"São Sebastião do Paraíso";;5;5;100;100;"ALCANÇOU"
"MG";316480;"São Sebastião do Rio Preto";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316490;"São Sebastião do Rio Verde";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316500;"São Tiago";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316510;"São Tomás de Aquino";;7;8;87,5;87,5;"ALCANÇOU"
"MG";316520;"São Thomé das Letras";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316530;"São Vicente de Minas";;0;3;0;0;"NÃO ALCANÇOU"
"MG";316540;"Sapucaí-Mirim";;1;1;100;100;"ALCANÇOU"
"MG";316550;"Sardoá";;0;2;0;0;"NÃO ALCANÇOU"
"MG";316553;"Sarzedo";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316555;"Setubinha";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316556;"Sem-Peixe";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316557;"Senador Amaral";;1;1;100;100;"ALCANÇOU"
"MG";316560;"Senador Cortes";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316570;"Senador Firmino";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316580;"Senador José Bento";;4;5;80;80;"ALCANÇOU"
"MG";316590;"Senador Modestino Gonçalves";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316600;"Senhora de Oliveira";;0;16;0;0;"NÃO ALCANÇOU"
"MG";316610;"Senhora do Porto";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316620;"Senhora dos Remédios";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316630;"Sericita";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316640;"Seritinga";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316650;"Serra Azul de Minas";;1;1;100;100;"ALCANÇOU"
"MG";316660;"Serra da Saudade";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316670;"Serra dos Aimorés";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316680;"Serra do Salitre";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316690;"Serrania";;1;1;100;100;"ALCANÇOU"
"MG";316695;"Serranópolis de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316700;"Serranos";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316710;"Serro";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316720;"Sete Lagoas";;7;7;100;100;"ALCANÇOU"
"MG";316730;"Silveirânia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316740;"Silvianópolis";;3;20;15;15;"NÃO ALCANÇOU"
"MG";316750;"Simão Pereira";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316760;"Simonésia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316770;"Sobrália";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316780;"Soledade de Minas";;1;1;100;100;"ALCANÇOU"
"MG";316790;"Tabuleiro";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316800;"Taiobeiras";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316805;"Taparuba";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316810;"Tapira";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316820;"Tapiraí";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316830;"Taquaraçu de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316840;"Tarumirim";;0;1;0;0;"NÃO ALCANÇOU"
"MG";316850;"Teixeiras";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316860;"Teófilo Otoni";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316870;"Timóteo";;4;5;80;80;"ALCANÇOU"
"MG";316880;"Tiradentes";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316890;"Tiros";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316900;"Tocantins";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316905;"Tocos do Moji";;0;1;0;0;"NÃO ALCANÇOU"
"MG";316910;"Toledo";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316920;"Tombos";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316930;"Três Corações";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"MG";316935;"Três Marias";;1;1;100;100;"ALCANÇOU"
"MG";316940;"Três Pontas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316950;"Tumiritinga";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316960;"Tupaciguara";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316970;"Turmalina";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316980;"Turvolândia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";316990;"Ubá";;4;5;80;80;"ALCANÇOU"
"MG";317000;"Ubaí";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317005;"Ubaporanga";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317010;"Uberaba";;17;19;89,4736842105263;89,5;"ALCANÇOU"
"MG";317020;"Uberlândia";;114;118;96,6101694915254;96,6;"ALCANÇOU"
"MG";317030;"Umburatiba";;0;2;0;0;"NÃO ALCANÇOU"
"MG";317040;"Unaí";;8;9;88,8888888888889;88,9;"ALCANÇOU"
"MG";317043;"União de Minas";;1;1;100;100;"ALCANÇOU"
"MG";317047;"Uruana de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317050;"Urucânia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317052;"Urucuia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317057;"Vargem Alegre";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317060;"Vargem Bonita";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317065;"Vargem Grande do Rio Pardo";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317070;"Varginha";;7;8;87,5;87,5;"ALCANÇOU"
"MG";317075;"Varjão de Minas";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317080;"Várzea da Palma";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317090;"Varzelândia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317100;"Vazante";;1;1;100;100;"ALCANÇOU"
"MG";317103;"Verdelândia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317107;"Veredinha";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317110;"Veríssimo";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317115;"Vermelho Novo";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317120;"Vespasiano";;4;4;100;100;"ALCANÇOU"
"MG";317130;"Viçosa";;5;6;83,3333333333333;83,3;"ALCANÇOU"
"MG";317140;"Vieiras";;1;2;50;50;"NÃO ALCANÇOU"
"MG";317150;"Mathias Lobato";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317160;"Virgem da Lapa";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317170;"Virgínia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317180;"Virginópolis";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317190;"Virgolândia";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317200;"Visconde do Rio Branco";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317210;"Volta Grande";"X";0;0;;;"NÃO ALCANÇOU"
"MG";317220;"Wenceslau Braz";;2;2;100;100;"ALCANÇOU"
"ES";320010;"Afonso Cláudio";;4;4;100;100;"ALCANÇOU"
"ES";320013;"Águia Branca";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320016;"Água Doce do Norte";;0;1;0;0;"NÃO ALCANÇOU"
"ES";320020;"Alegre";;3;3;100;100;"ALCANÇOU"
"ES";320030;"Alfredo Chaves";;4;4;100;100;"ALCANÇOU"
"ES";320035;"Alto Rio Novo";;1;1;100;100;"ALCANÇOU"
"ES";320040;"Anchieta";;1;1;100;100;"ALCANÇOU"
"ES";320050;"Apiacá";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320060;"Aracruz";;4;4;100;100;"ALCANÇOU"
"ES";320070;"Atilio Vivacqua";;1;1;100;100;"ALCANÇOU"
"ES";320080;"Baixo Guandu";;5;5;100;100;"ALCANÇOU"
"ES";320090;"Barra de São Francisco";;1;1;100;100;"ALCANÇOU"
"ES";320100;"Boa Esperança";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320110;"Bom Jesus do Norte";;1;1;100;100;"ALCANÇOU"
"ES";320115;"Brejetuba";;0;1;0;0;"NÃO ALCANÇOU"
"ES";320120;"Cachoeiro de Itapemirim";;4;4;100;100;"ALCANÇOU"
"ES";320130;"Cariacica";;13;15;86,6666666666667;86,7;"ALCANÇOU"
"ES";320140;"Castelo";;5;5;100;100;"ALCANÇOU"
"ES";320150;"Colatina";;1;1;100;100;"ALCANÇOU"
"ES";320160;"Conceição da Barra";;1;1;100;100;"ALCANÇOU"
"ES";320170;"Conceição do Castelo";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320180;"Divino de São Lourenço";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320190;"Domingos Martins";;16;16;100;100;"ALCANÇOU"
"ES";320200;"Dores do Rio Preto";;2;2;100;100;"ALCANÇOU"
"ES";320210;"Ecoporanga";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320220;"Fundão";;2;2;100;100;"ALCANÇOU"
"ES";320225;"Governador Lindenberg";;4;4;100;100;"ALCANÇOU"
"ES";320230;"Guaçuí";;1;1;100;100;"ALCANÇOU"
"ES";320240;"Guarapari";;5;6;83,3333333333333;83,3;"ALCANÇOU"
"ES";320245;"Ibatiba";;2;2;100;100;"ALCANÇOU"
"ES";320250;"Ibiraçu";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320255;"Ibitirama";;2;2;100;100;"ALCANÇOU"
"ES";320260;"Iconha";;4;4;100;100;"ALCANÇOU"
"ES";320265;"Irupi";;1;1;100;100;"ALCANÇOU"
"ES";320270;"Itaguaçu";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320280;"Itapemirim";;2;2;100;100;"ALCANÇOU"
"ES";320290;"Itarana";;2;2;100;100;"ALCANÇOU"
"ES";320300;"Iúna";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320305;"Jaguaré";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320310;"Jerônimo Monteiro";;1;1;100;100;"ALCANÇOU"
"ES";320313;"João Neiva";;1;1;100;100;"ALCANÇOU"
"ES";320316;"Laranja da Terra";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320320;"Linhares";;3;3;100;100;"ALCANÇOU"
"ES";320330;"Mantenópolis";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320332;"Marataízes";;1;1;100;100;"ALCANÇOU"
"ES";320334;"Marechal Floriano";;6;6;100;100;"ALCANÇOU"
"ES";320335;"Marilândia";;1;1;100;100;"ALCANÇOU"
"ES";320340;"Mimoso do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320350;"Montanha";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320360;"Mucurici";;2;2;100;100;"ALCANÇOU"
"ES";320370;"Muniz Freire";;2;2;100;100;"ALCANÇOU"
"ES";320380;"Muqui";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320390;"Nova Venécia";;4;5;80;80;"ALCANÇOU"
"ES";320400;"Pancas";;9;9;100;100;"ALCANÇOU"
"ES";320405;"Pedro Canário";;6;6;100;100;"ALCANÇOU"
"ES";320410;"Pinheiros";;1;1;100;100;"ALCANÇOU"
"ES";320420;"Piúma";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320425;"Ponto Belo";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320430;"Presidente Kennedy";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320435;"Rio Bananal";;6;6;100;100;"ALCANÇOU"
"ES";320440;"Rio Novo do Sul";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320450;"Santa Leopoldina";"X";0;0;;;"NÃO ALCANÇOU"
"ES";320455;"Santa Maria de Jetibá";;5;5;100;100;"ALCANÇOU"
"ES";320460;"Santa Teresa";;5;5;100;100;"ALCANÇOU"
"ES";320465;"São Domingos do Norte";;1;1;100;100;"ALCANÇOU"
"ES";320470;"São Gabriel da Palha";;2;2;100;100;"ALCANÇOU"
"ES";320480;"São José do Calçado";;0;1;0;0;"NÃO ALCANÇOU"
"ES";320490;"São Mateus";;5;6;83,3333333333333;83,3;"ALCANÇOU"
"ES";320495;"São Roque do Canaã";;2;2;100;100;"ALCANÇOU"
"ES";320500;"Serra";;36;37;97,2972972972973;97,3;"ALCANÇOU"
"ES";320501;"Sooretama";;2;2;100;100;"ALCANÇOU"
"ES";320503;"Vargem Alta";;2;2;100;100;"ALCANÇOU"
"ES";320506;"Venda Nova do Imigrante";;4;4;100;100;"ALCANÇOU"
"ES";320510;"Viana";;1;1;100;100;"ALCANÇOU"
"ES";320515;"Vila Pavão";;3;4;75;75;"NÃO ALCANÇOU"
"ES";320517;"Vila Valério";;1;1;100;100;"ALCANÇOU"
"ES";320520;"Vila Velha";;34;34;100;100;"ALCANÇOU"
"ES";320530;"Vitória";;45;45;100;100;"ALCANÇOU"
"RJ";330010;"Angra dos Reis";;6;7;85,7142857142857;85,7;"ALCANÇOU"
"RJ";330015;"Aperibé";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330020;"Araruama";;1;1;100;100;"ALCANÇOU"
"RJ";330022;"Areal";;2;2;100;100;"ALCANÇOU"
"RJ";330023;"Armação dos Búzios";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330025;"Arraial do Cabo";;0;2;0;0;"NÃO ALCANÇOU"
"RJ";330030;"Barra do Piraí";;2;2;100;100;"ALCANÇOU"
"RJ";330040;"Barra Mansa";;1;2;50;50;"NÃO ALCANÇOU"
"RJ";330045;"Belford Roxo";;7;9;77,7777777777778;77,8;"NÃO ALCANÇOU"
"RJ";330050;"Bom Jardim";;3;3;100;100;"ALCANÇOU"
"RJ";330060;"Bom Jesus do Itabapoana";;3;5;60;60;"NÃO ALCANÇOU"
"RJ";330070;"Cabo Frio";;6;7;85,7142857142857;85,7;"ALCANÇOU"
"RJ";330080;"Cachoeiras de Macacu";;1;2;50;50;"NÃO ALCANÇOU"
"RJ";330090;"Cambuci";;262;265;98,8679245283019;98,9;"ALCANÇOU"
"RJ";330093;"Carapebus";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330095;"Comendador Levy Gasparian";;1;1;100;100;"ALCANÇOU"
"RJ";330100;"Campos dos Goytacazes";;3;4;75;75;"NÃO ALCANÇOU"
"RJ";330110;"Cantagalo";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330115;"Cardoso Moreira";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330120;"Carmo";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330130;"Casimiro de Abreu";;1;1;100;100;"ALCANÇOU"
"RJ";330140;"Conceição de Macabu";;0;1;0;0;"NÃO ALCANÇOU"
"RJ";330150;"Cordeiro";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330160;"Duas Barras";;1;1;100;100;"ALCANÇOU"
"RJ";330170;"Duque de Caxias";;31;31;100;100;"ALCANÇOU"
"RJ";330180;"Engenheiro Paulo de Frontin";;3;3;100;100;"ALCANÇOU"
"RJ";330185;"Guapimirim";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330187;"Iguaba Grande";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330190;"Itaboraí";;15;15;100;100;"ALCANÇOU"
"RJ";330200;"Itaguaí";;17;17;100;100;"ALCANÇOU"
"RJ";330205;"Italva";;28;28;100;100;"ALCANÇOU"
"RJ";330210;"Itaocara";;0;1;0;0;"NÃO ALCANÇOU"
"RJ";330220;"Itaperuna";;2;4;50;50;"NÃO ALCANÇOU"
"RJ";330225;"Itatiaia";;2;2;100;100;"ALCANÇOU"
"RJ";330227;"Japeri";;1;2;50;50;"NÃO ALCANÇOU"
"RJ";330230;"Laje do Muriaé";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330240;"Macaé";;8;8;100;100;"ALCANÇOU"
"RJ";330245;"Macuco";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330250;"Magé";;7;7;100;100;"ALCANÇOU"
"RJ";330260;"Mangaratiba";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330270;"Maricá";;5;6;83,3333333333333;83,3;"ALCANÇOU"
"RJ";330280;"Mendes";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330285;"Mesquita";;2;2;100;100;"ALCANÇOU"
"RJ";330290;"Miguel Pereira";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330300;"Miracema";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330310;"Natividade";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330320;"Nilópolis";;1;1;100;100;"ALCANÇOU"
"RJ";330330;"Niterói";;23;23;100;100;"ALCANÇOU"
"RJ";330340;"Nova Friburgo";;15;15;100;100;"ALCANÇOU"
"RJ";330350;"Nova Iguaçu";;5;6;83,3333333333333;83,3;"ALCANÇOU"
"RJ";330360;"Paracambi";;2;2;100;100;"ALCANÇOU"
"RJ";330370;"Paraíba do Sul";;3;4;75;75;"NÃO ALCANÇOU"
"RJ";330380;"Paraty";;6;6;100;100;"ALCANÇOU"
"RJ";330385;"Paty do Alferes";;2;2;100;100;"ALCANÇOU"
"RJ";330390;"Petrópolis";;5;5;100;100;"ALCANÇOU"
"RJ";330395;"Pinheiral";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330400;"Piraí";;1;1;100;100;"ALCANÇOU"
"RJ";330410;"Porciúncula";;4;4;100;100;"ALCANÇOU"
"RJ";330411;"Porto Real";;6;7;85,7142857142857;85,7;"ALCANÇOU"
"RJ";330412;"Quatis";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330414;"Queimados";;3;5;60;60;"NÃO ALCANÇOU"
"RJ";330415;"Quissamã";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330420;"Resende";;4;4;100;100;"ALCANÇOU"
"RJ";330430;"Rio Bonito";;0;1;0;0;"NÃO ALCANÇOU"
"RJ";330440;"Rio Claro";;15;15;100;100;"ALCANÇOU"
"RJ";330450;"Rio das Flores";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330452;"Rio das Ostras";;4;4;100;100;"ALCANÇOU"
"RJ";330455;"Rio de Janeiro";;349;349;100;100;"ALCANÇOU"
"RJ";330460;"Santa Maria Madalena";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330470;"Santo Antônio de Pádua";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330475;"São Francisco de Itabapoana";"X";0;0;;;"NÃO ALCANÇOU"
"RJ";330480;"São Fidélis";;0;1;0;0;"NÃO ALCANÇOU"
