"UF";"COD_MUN";"NOME_MUN";"Ausencia_de_Casos";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"PE";261610;"Verdejante";;15;15;100;100;"ALCANÇOU"
"PE";261618;"Vertente do Lério";;1;1;100;100;"ALCANÇOU"
"PE";261620;"Vertentes";;6;6;100;100;"ALCANÇOU"
"PE";261630;"Vicência";;11;11;100;100;"ALCANÇOU"
"PE";261640;"Vitória de Santo Antão";;660;668;98,8023952095808;98,8;"ALCANÇOU"
"PE";261650;"Xexéu";;7;7;100;100;"ALCANÇOU"
"AL";270010;"Água Branca";;26;26;100;100;"ALCANÇOU"
"AL";270020;"Anadia";;12;12;100;100;"ALCANÇOU"
"AL";270030;"Arapiraca";;1647;1688;97,5710900473934;97,6;"ALCANÇOU"
"AL";270040;"Atalaia";;74;82;90,2439024390244;90,2;"NÃO ALCANÇOU"
"AL";270050;"Barra de Santo Antônio";;6;6;100;100;"ALCANÇOU"
"AL";270060;"Barra de São Miguel";;14;17;82,3529411764706;82,4;"NÃO ALCANÇOU"
"AL";270070;"Batalha";;37;37;100;100;"ALCANÇOU"
"AL";270080;"Belém";;1;1;100;100;"ALCANÇOU"
"AL";270090;"Belo Monte";;6;6;100;100;"ALCANÇOU"
"AL";270100;"Boca da Mata";;25;25;100;100;"ALCANÇOU"
"AL";270110;"Branquinha";;2;2;100;100;"ALCANÇOU"
"AL";270120;"Cacimbinhas";;21;26;80,7692307692308;80,8;"NÃO ALCANÇOU"
"AL";270130;"Cajueiro";;12;12;100;100;"ALCANÇOU"
"AL";270135;"Campestre";;5;5;100;100;"ALCANÇOU"
"AL";270140;"Campo Alegre";;242;243;99,5884773662551;99,6;"ALCANÇOU"
"AL";270150;"Campo Grande";;1;1;100;100;"ALCANÇOU"
"AL";270160;"Canapi";;3;3;100;100;"ALCANÇOU"
"AL";270170;"Capela";;16;16;100;100;"ALCANÇOU"
"AL";270180;"Carneiros";;9;9;100;100;"ALCANÇOU"
"AL";270190;"Chã Preta";;4;4;100;100;"ALCANÇOU"
"AL";270200;"Coité do Nóia";;8;8;100;100;"ALCANÇOU"
"AL";270210;"Colônia Leopoldina";;72;72;100;100;"ALCANÇOU"
"AL";270220;"Coqueiro Seco";;4;4;100;100;"ALCANÇOU"
"AL";270230;"Coruripe";;263;263;100;100;"ALCANÇOU"
"AL";270235;"Craíbas";;17;17;100;100;"ALCANÇOU"
"AL";270240;"Delmiro Gouveia";;530;554;95,6678700361011;95,7;"ALCANÇOU"
"AL";270250;"Dois Riachos";;5;5;100;100;"ALCANÇOU"
"AL";270255;"Estrela de Alagoas";;7;7;100;100;"ALCANÇOU"
"AL";270260;"Feira Grande";;28;37;75,6756756756757;75,7;"NÃO ALCANÇOU"
"AL";270270;"Feliz Deserto";"X";;;;;"NÃO ALCANÇOU"
"AL";270280;"Flexeiras";;5;5;100;100;"ALCANÇOU"
"AL";270290;"Girau do Ponciano";;37;40;92,5;92,5;"NÃO ALCANÇOU"
"AL";270300;"Ibateguara";;4;4;100;100;"ALCANÇOU"
"AL";270310;"Igaci";;1;1;100;100;"ALCANÇOU"
"AL";270320;"Igreja Nova";;19;24;79,1666666666667;79,2;"NÃO ALCANÇOU"
"AL";270330;"Inhapi";;47;54;87,037037037037;87;"NÃO ALCANÇOU"
"AL";270340;"Jacaré dos Homens";;13;13;100;100;"ALCANÇOU"
"AL";270350;"Jacuípe";"X";;;;;"NÃO ALCANÇOU"
"AL";270360;"Japaratinga";;16;18;88,8888888888889;88,9;"NÃO ALCANÇOU"
"AL";270370;"Jaramataia";;9;9;100;100;"ALCANÇOU"
"AL";270375;"Jequiá da Praia";;15;16;93,75;93,8;"NÃO ALCANÇOU"
"AL";270380;"Joaquim Gomes";;43;44;97,7272727272727;97,7;"ALCANÇOU"
"AL";270390;"Jundiá";;4;4;100;100;"ALCANÇOU"
"AL";270400;"Junqueiro";;47;47;100;100;"ALCANÇOU"
"AL";270410;"Lagoa da Canoa";;1;1;100;100;"ALCANÇOU"
"AL";270420;"Limoeiro de Anadia";;11;11;100;100;"ALCANÇOU"
"AL";270430;"Maceió";;2522;2652;95,0980392156863;95,1;"ALCANÇOU"
"AL";270440;"Major Isidoro";;1;2;50;50;"NÃO ALCANÇOU"
"AL";270450;"Maragogi";;25;25;100;100;"ALCANÇOU"
"AL";270460;"Maravilha";;7;7;100;100;"ALCANÇOU"
"AL";270470;"Marechal Deodoro";;240;240;100;100;"ALCANÇOU"
"AL";270480;"Maribondo";;8;8;100;100;"ALCANÇOU"
"AL";270490;"Mar Vermelho";"X";;;;;"NÃO ALCANÇOU"
"AL";270500;"Mata Grande";;44;44;100;100;"ALCANÇOU"
"AL";270510;"Matriz de Camaragibe";;69;71;97,1830985915493;97,2;"ALCANÇOU"
"AL";270520;"Messias";;8;8;100;100;"ALCANÇOU"
"AL";270530;"Minador do Negrão";;1;1;100;100;"ALCANÇOU"
"AL";270540;"Monteirópolis";;3;3;100;100;"ALCANÇOU"
"AL";270550;"Murici";;16;19;84,2105263157895;84,2;"NÃO ALCANÇOU"
"AL";270560;"Novo Lino";;6;8;75;75;"NÃO ALCANÇOU"
"AL";270570;"Olho dÁgua das Flores";;45;45;100;100;"ALCANÇOU"
"AL";270580;"Olho dÁgua do Casado";;12;12;100;100;"ALCANÇOU"
"AL";270590;"Olho dÁgua Grande";"X";;;;;"NÃO ALCANÇOU"
"AL";270600;"Olivença";"X";;;;;"NÃO ALCANÇOU"
"AL";270610;"Ouro Branco";"X";;;;;"NÃO ALCANÇOU"
"AL";270620;"Palestina";;2;2;100;100;"ALCANÇOU"
"AL";270630;"Palmeira dos Índios";;335;336;99,7023809523809;99,7;"ALCANÇOU"
"AL";270640;"Pão de Açúcar";;27;28;96,4285714285714;96,4;"ALCANÇOU"
"AL";270642;"Pariconha";;24;24;100;100;"ALCANÇOU"
"AL";270644;"Paripueira";;2;2;100;100;"ALCANÇOU"
"AL";270650;"Passo de Camaragibe";;24;24;100;100;"ALCANÇOU"
"AL";270660;"Paulo Jacinto";"X";;;;;"NÃO ALCANÇOU"
"AL";270670;"Penedo";;165;165;100;100;"ALCANÇOU"
"AL";270680;"Piaçabuçu";;56;56;100;100;"ALCANÇOU"
"AL";270690;"Pilar";;135;135;100;100;"ALCANÇOU"
"AL";270700;"Pindoba";"X";;;;;"NÃO ALCANÇOU"
"AL";270710;"Piranhas";;35;38;92,1052631578947;92,1;"NÃO ALCANÇOU"
"AL";270720;"Poço das Trincheiras";;4;4;100;100;"ALCANÇOU"
"AL";270730;"Porto Calvo";;75;78;96,1538461538462;96,2;"ALCANÇOU"
"AL";270740;"Porto de Pedras";"X";;;;;"NÃO ALCANÇOU"
"AL";270750;"Porto Real do Colégio";;7;7;100;100;"ALCANÇOU"
"AL";270760;"Quebrangulo";;31;32;96,875;96,9;"ALCANÇOU"
"AL";270770;"Rio Largo";;70;70;100;100;"ALCANÇOU"
"AL";270780;"Roteiro";"X";;;;;"NÃO ALCANÇOU"
"AL";270790;"Santa Luzia do Norte";;8;9;88,8888888888889;88,9;"NÃO ALCANÇOU"
"AL";270800;"Santana do Ipanema";;426;428;99,5327102803738;99,5;"ALCANÇOU"
"AL";270810;"Santana do Mundaú";;5;5;100;100;"ALCANÇOU"
"AL";270820;"São Brás";;1;1;100;100;"ALCANÇOU"
"AL";270830;"São José da Laje";;8;8;100;100;"ALCANÇOU"
"AL";270840;"São José da Tapera";;123;123;100;100;"ALCANÇOU"
"AL";270850;"São Luís do Quitunde";;21;21;100;100;"ALCANÇOU"
"AL";270860;"São Miguel dos Campos";;196;196;100;100;"ALCANÇOU"
"AL";270870;"São Miguel dos Milagres";"X";;;;;"NÃO ALCANÇOU"
"AL";270880;"São Sebastião";;18;18;100;100;"ALCANÇOU"
"AL";270890;"Satuba";;12;13;92,3076923076923;92,3;"NÃO ALCANÇOU"
"AL";270895;"Senador Rui Palmeira";;34;34;100;100;"ALCANÇOU"
"AL";270900;"Tanque dArca";"X";;;;;"NÃO ALCANÇOU"
"AL";270910;"Taquarana";;35;36;97,2222222222222;97,2;"ALCANÇOU"
"AL";270915;"Teotônio Vilela";;221;223;99,1031390134529;99,1;"ALCANÇOU"
"AL";270920;"Traipu";;61;61;100;100;"ALCANÇOU"
"AL";270930;"União dos Palmares";;278;280;99,2857142857143;99,3;"ALCANÇOU"
"AL";270940;"Viçosa";;74;82;90,2439024390244;90,2;"NÃO ALCANÇOU"
"SE";280010;"Amparo de São Francisco";"X";;;;;"NÃO ALCANÇOU"
"SE";280020;"Aquidabã";;17;17;100;100;"ALCANÇOU"
"SE";280030;"Aracaju";;1963;1998;98,2482482482482;98,2;"ALCANÇOU"
"SE";280040;"Arauá";;12;12;100;100;"ALCANÇOU"
"SE";280050;"Areia Branca";;10;11;90,9090909090909;90,9;"NÃO ALCANÇOU"
"SE";280060;"Barra dos Coqueiros";;138;149;92,6174496644295;92,6;"NÃO ALCANÇOU"
"SE";280067;"Boquim";;32;32;100;100;"ALCANÇOU"
"SE";280070;"Brejo Grande";;1;1;100;100;"ALCANÇOU"
"SE";280100;"Campo do Brito";"X";;;;;"NÃO ALCANÇOU"
"SE";280110;"Canhoba";"X";;;;;"NÃO ALCANÇOU"
"SE";280120;"Canindé de São Francisco";;90;91;98,9010989010989;98,9;"ALCANÇOU"
"SE";280130;"Capela";;6;8;75;75;"NÃO ALCANÇOU"
"SE";280140;"Carira";;1;10;10;10;"NÃO ALCANÇOU"
"SE";280150;"Carmópolis";;2;2;100;100;"ALCANÇOU"
"SE";280160;"Cedro de São João";;1;1;100;100;"ALCANÇOU"
"SE";280170;"Cristinápolis";;15;17;88,2352941176471;88,2;"NÃO ALCANÇOU"
"SE";280190;"Cumbe";;5;5;100;100;"ALCANÇOU"
"SE";280200;"Divina Pastora";"X";;;;;"NÃO ALCANÇOU"
"SE";280210;"Estância";;320;328;97,5609756097561;97,6;"ALCANÇOU"
"SE";280220;"Feira Nova";;4;4;100;100;"ALCANÇOU"
"SE";280230;"Frei Paulo";;2;2;100;100;"ALCANÇOU"
"SE";280240;"Gararu";"X";;;;;"NÃO ALCANÇOU"
"SE";280250;"General Maynard";;2;2;100;100;"ALCANÇOU"
"SE";280260;"Gracho Cardoso";;2;2;100;100;"ALCANÇOU"
"SE";280270;"Ilha das Flores";"X";;;;;"NÃO ALCANÇOU"
"SE";280280;"Indiaroba";;5;5;100;100;"ALCANÇOU"
"SE";280290;"Itabaiana";;238;452;52,6548672566372;52,7;"NÃO ALCANÇOU"
"SE";280300;"Itabaianinha";;67;67;100;100;"ALCANÇOU"
"SE";280310;"Itabi";"X";;;;;"NÃO ALCANÇOU"
"SE";280320;"Itaporanga dAjuda";;86;97;88,659793814433;88,7;"NÃO ALCANÇOU"
"SE";280330;"Japaratuba";;10;13;76,9230769230769;76,9;"NÃO ALCANÇOU"
"SE";280340;"Japoatã";"X";;;;;"NÃO ALCANÇOU"
"SE";280350;"Lagarto";;411;412;99,7572815533981;99,8;"ALCANÇOU"
"SE";280360;"Laranjeiras";;15;15;100;100;"ALCANÇOU"
"SE";280370;"Macambira";"X";;;;;"NÃO ALCANÇOU"
"SE";280380;"Malhada dos Bois";;13;13;100;100;"ALCANÇOU"
"SE";280390;"Malhador";"X";;;;;"NÃO ALCANÇOU"
"SE";280400;"Maruim";;5;5;100;100;"ALCANÇOU"
"SE";280410;"Moita Bonita";"X";;;;;"NÃO ALCANÇOU"
"SE";280420;"Monte Alegre de Sergipe";;39;39;100;100;"ALCANÇOU"
"SE";280430;"Muribeca";;2;2;100;100;"ALCANÇOU"
"SE";280440;"Neópolis";;20;21;95,2380952380952;95,2;"ALCANÇOU"
"SE";280445;"Nossa Senhora Aparecida";;3;3;100;100;"ALCANÇOU"
"SE";280450;"Nossa Senhora da Glória";;93;195;47,6923076923077;47,7;"NÃO ALCANÇOU"
"SE";280460;"Nossa Senhora das Dores";;11;13;84,6153846153846;84,6;"NÃO ALCANÇOU"
"SE";280470;"Nossa Senhora de Lourdes";;11;11;100;100;"ALCANÇOU"
"SE";280480;"Nossa Senhora do Socorro";;186;247;75,3036437246964;75,3;"NÃO ALCANÇOU"
"SE";280490;"Pacatuba";;28;28;100;100;"ALCANÇOU"
"SE";280500;"Pedra Mole";;2;2;100;100;"ALCANÇOU"
"SE";280510;"Pedrinhas";"X";;;;;"NÃO ALCANÇOU"
"SE";280520;"Pinhão";"X";;;;;"NÃO ALCANÇOU"
"SE";280530;"Pirambu";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
"SE";280540;"Poço Redondo";;4;4;100;100;"ALCANÇOU"
"SE";280550;"Poço Verde";;18;19;94,7368421052632;94,7;"ALCANÇOU"
"SE";280560;"Porto da Folha";;6;6;100;100;"ALCANÇOU"
"SE";280570;"Propriá";;141;187;75,4010695187166;75,4;"NÃO ALCANÇOU"
"SE";280580;"Riachão do Dantas";;6;6;100;100;"ALCANÇOU"
"SE";280590;"Riachuelo";;1;1;100;100;"ALCANÇOU"
"SE";280600;"Ribeirópolis";"X";;;;;"NÃO ALCANÇOU"
"SE";280610;"Rosário do Catete";;21;21;100;100;"ALCANÇOU"
"SE";280620;"Salgado";;2;4;50;50;"NÃO ALCANÇOU"
"SE";280630;"Santa Luzia do Itanhy";;8;8;100;100;"ALCANÇOU"
"SE";280640;"Santana do São Francisco";"X";;;;;"NÃO ALCANÇOU"
"SE";280650;"Santa Rosa de Lima";"X";;;;;"NÃO ALCANÇOU"
"SE";280660;"Santo Amaro das Brotas";"X";;;;;"NÃO ALCANÇOU"
"SE";280670;"São Cristóvão";;356;356;100;100;"ALCANÇOU"
"SE";280680;"São Domingos";;1;1;100;100;"ALCANÇOU"
"SE";280690;"São Francisco";"X";;;;;"NÃO ALCANÇOU"
"SE";280700;"São Miguel do Aleixo";;1;1;100;100;"ALCANÇOU"
"SE";280710;"Simão Dias";;181;181;100;100;"ALCANÇOU"
"SE";280720;"Siriri";;2;2;100;100;"ALCANÇOU"
"SE";280730;"Telha";"X";;;;;"NÃO ALCANÇOU"
"SE";280740;"Tobias Barreto";;177;190;93,1578947368421;93,2;"NÃO ALCANÇOU"
"SE";280750;"Tomar do Geru";;12;13;92,3076923076923;92,3;"NÃO ALCANÇOU"
"SE";280760;"Umbaúba";;52;53;98,1132075471698;98,1;"ALCANÇOU"
"BA";290010;"Abaíra";;2;2;100;100;"ALCANÇOU"
"BA";290020;"Abaré";;51;52;98,0769230769231;98,1;"ALCANÇOU"
"BA";290030;"Acajutiba";;14;19;73,6842105263158;73,7;"NÃO ALCANÇOU"
"BA";290035;"Adustina";;17;18;94,4444444444444;94,4;"NÃO ALCANÇOU"
"BA";290040;"Água Fria";;14;16;87,5;87,5;"NÃO ALCANÇOU"
"BA";290050;"Érico Cardoso";;3;3;100;100;"ALCANÇOU"
"BA";290060;"Aiquara";"X";;;;;"NÃO ALCANÇOU"
"BA";290070;"Alagoinhas";;224;230;97,3913043478261;97,4;"ALCANÇOU"
"BA";290080;"Alcobaça";;60;75;80;80;"NÃO ALCANÇOU"
"BA";290090;"Almadina";;1;1;100;100;"ALCANÇOU"
"BA";290100;"Amargosa";;142;147;96,5986394557823;96,6;"ALCANÇOU"
"BA";290110;"Amélia Rodrigues";;75;77;97,4025974025974;97,4;"ALCANÇOU"
"BA";290115;"América Dourada";;56;83;67,4698795180723;67,5;"NÃO ALCANÇOU"
"BA";290120;"Anagé";;10;11;90,9090909090909;90,9;"NÃO ALCANÇOU"
"BA";290130;"Andaraí";;11;11;100;100;"ALCANÇOU"
"BA";290135;"Andorinha";;12;13;92,3076923076923;92,3;"NÃO ALCANÇOU"
"BA";290140;"Angical";;5;6;83,3333333333333;83,3;"NÃO ALCANÇOU"
"BA";290150;"Anguera";;13;15;86,6666666666667;86,7;"NÃO ALCANÇOU"
"BA";290160;"Antas";;13;13;100;100;"ALCANÇOU"
"BA";290170;"Antônio Cardoso";;22;24;91,6666666666667;91,7;"NÃO ALCANÇOU"
"BA";290180;"Antônio Gonçalves";;1;1;100;100;"ALCANÇOU"
"BA";290190;"Aporá";;6;6;100;100;"ALCANÇOU"
"BA";290195;"Apuarema";"X";;;;;"NÃO ALCANÇOU"
"BA";290200;"Aracatu";;19;20;95;95;"ALCANÇOU"
"BA";290205;"Araças";;16;17;94,1176470588235;94,1;"NÃO ALCANÇOU"
"BA";290210;"Araci";;104;104;100;100;"ALCANÇOU"
"BA";290220;"Aramari";"X";;;;;"NÃO ALCANÇOU"
"BA";290225;"Arataca";;2;2;100;100;"ALCANÇOU"
"BA";290230;"Aratuípe";;2;2;100;100;"ALCANÇOU"
"BA";290240;"Aurelino Leal";"X";;;;;"NÃO ALCANÇOU"
"BA";290250;"Baianópolis";"X";;;;;"NÃO ALCANÇOU"
"BA";290260;"Baixa Grande";;5;5;100;100;"ALCANÇOU"
"BA";290265;"Banzaê";"X";;;;;"NÃO ALCANÇOU"
"BA";290270;"Barra";;9;11;81,8181818181818;81,8;"NÃO ALCANÇOU"
"BA";290280;"Barra da Estiva";;3;3;100;100;"ALCANÇOU"
"BA";290290;"Barra do Choça";;1320;1320;100;100;"ALCANÇOU"
"BA";290300;"Barra do Mendes";;9;22;40,9090909090909;40,9;"NÃO ALCANÇOU"
"BA";290310;"Barra do Rocha";;8;8;100;100;"ALCANÇOU"
"BA";290320;"Barreiras";;140;144;97,2222222222222;97,2;"ALCANÇOU"
"BA";290323;"Barro Alto";;5;6;83,3333333333333;83,3;"NÃO ALCANÇOU"
"BA";290327;"Barrocas";;53;60;88,3333333333333;88,3;"NÃO ALCANÇOU"
"BA";290330;"Barro Preto";;4;4;100;100;"ALCANÇOU"
"BA";290340;"Belmonte";;12;12;100;100;"ALCANÇOU"
"BA";290350;"Belo Campo";;177;181;97,7900552486188;97,8;"ALCANÇOU"
"BA";290360;"Biritinga";;6;16;37,5;37,5;"NÃO ALCANÇOU"
"BA";290370;"Boa Nova";;3;3;100;100;"ALCANÇOU"
"BA";290380;"Boa Vista do Tupim";;12;12;100;100;"ALCANÇOU"
"BA";290390;"Bom Jesus da Lapa";;21;21;100;100;"ALCANÇOU"
"BA";290395;"Bom Jesus da Serra";"X";;;;;"NÃO ALCANÇOU"
"BA";290400;"Boninal";;3;3;100;100;"ALCANÇOU"
"BA";290405;"Bonito";;66;68;97,0588235294118;97,1;"ALCANÇOU"
"BA";290410;"Boquira";;37;37;100;100;"ALCANÇOU"
"BA";290420;"Botuporã";;11;11;100;100;"ALCANÇOU"
"BA";290430;"Brejões";;35;35;100;100;"ALCANÇOU"
"BA";290440;"Brejolândia";;6;7;85,7142857142857;85,7;"NÃO ALCANÇOU"
"BA";290450;"Brotas de Macaúbas";;11;11;100;100;"ALCANÇOU"
"BA";290460;"Brumado";;79;87;90,8045977011494;90,8;"NÃO ALCANÇOU"
"BA";290470;"Buerarema";;26;29;89,6551724137931;89,7;"NÃO ALCANÇOU"
"BA";290475;"Buritirama";;3;3;100;100;"ALCANÇOU"
"BA";290480;"Caatiba";;2;2;100;100;"ALCANÇOU"
"BA";290485;"Cabaceiras do Paraguaçu";;40;45;88,8888888888889;88,9;"NÃO ALCANÇOU"
"BA";290490;"Cachoeira";;4;4;100;100;"ALCANÇOU"
"BA";290500;"Caculé";;17;18;94,4444444444444;94,4;"NÃO ALCANÇOU"
"BA";290510;"Caém";;11;11;100;100;"ALCANÇOU"
"BA";290515;"Caetanos";;79;92;85,8695652173913;85,9;"NÃO ALCANÇOU"
"BA";290520;"Caetité";;25;25;100;100;"ALCANÇOU"
"BA";290530;"Cafarnaum";;30;30;100;100;"ALCANÇOU"
"BA";290540;"Cairu";;17;17;100;100;"ALCANÇOU"
"BA";290550;"Caldeirão Grande";;21;21;100;100;"ALCANÇOU"
"BA";290560;"Camacan";;105;109;96,3302752293578;96,3;"ALCANÇOU"
"BA";290570;"Camaçari";;236;374;63,1016042780749;63,1;"NÃO ALCANÇOU"
"BA";290580;"Camamu";;35;35;100;100;"ALCANÇOU"
"BA";290590;"Campo Alegre de Lourdes";;2;2;100;100;"ALCANÇOU"
"BA";290600;"Campo Formoso";;35;40;87,5;87,5;"NÃO ALCANÇOU"
"BA";290610;"Canápolis";"X";;;;;"NÃO ALCANÇOU"
"BA";290620;"Canarana";;4;40;10;10;"NÃO ALCANÇOU"
"BA";290630;"Canavieiras";;22;24;91,6666666666667;91,7;"NÃO ALCANÇOU"
"BA";290640;"Candeal";"X";;;;;"NÃO ALCANÇOU"
"BA";290650;"Candeias";;22;25;88;88;"NÃO ALCANÇOU"
"BA";290660;"Candiba";"X";;;;;"NÃO ALCANÇOU"
"BA";290670;"Cândido Sales";;359;370;97,027027027027;97;"ALCANÇOU"
"BA";290680;"Cansanção";;188;190;98,9473684210526;98,9;"ALCANÇOU"
"BA";290682;"Canudos";;16;19;84,2105263157895;84,2;"NÃO ALCANÇOU"
"BA";290685;"Capela do Alto Alegre";;9;10;90;90;"NÃO ALCANÇOU"
"BA";290687;"Capim Grosso";;85;86;98,8372093023256;98,8;"ALCANÇOU"
"BA";290689;"Caraíbas";;5;8;62,5;62,5;"NÃO ALCANÇOU"
"BA";290690;"Caravelas";;22;23;95,6521739130435;95,7;"ALCANÇOU"
"BA";290700;"Cardeal da Silva";;2;2;100;100;"ALCANÇOU"
"BA";290710;"Carinhanha";;93;114;81,5789473684211;81,6;"NÃO ALCANÇOU"
"BA";290720;"Casa Nova";;10;10;100;100;"ALCANÇOU"
"BA";290730;"Castro Alves";;78;94;82,9787234042553;83;"NÃO ALCANÇOU"
"BA";290740;"Catolândia";"X";;;;;"NÃO ALCANÇOU"
"BA";290750;"Catu";;107;109;98,1651376146789;98,2;"ALCANÇOU"
"BA";290755;"Caturama";;11;11;100;100;"ALCANÇOU"
"BA";290760;"Central";;21;23;91,304347826087;91,3;"NÃO ALCANÇOU"
"BA";290770;"Chorrochó";;4;4;100;100;"ALCANÇOU"
"BA";290780;"Cícero Dantas";;64;67;95,5223880597015;95,5;"ALCANÇOU"
"BA";290790;"Cipó";;7;7;100;100;"ALCANÇOU"
"BA";290800;"Coaraci";;15;16;93,75;93,8;"NÃO ALCANÇOU"
"BA";290810;"Cocos";;3;5;60;60;"NÃO ALCANÇOU"
"BA";290820;"Conceição da Feira";;33;39;84,6153846153846;84,6;"NÃO ALCANÇOU"
"BA";290830;"Conceição do Almeida";;57;57;100;100;"ALCANÇOU"
"BA";290840;"Conceição do Coité";;136;144;94,4444444444444;94,4;"NÃO ALCANÇOU"
"BA";290850;"Conceição do Jacuípe";;84;84;100;100;"ALCANÇOU"
"BA";290860;"Conde";;34;35;97,1428571428571;97,1;"ALCANÇOU"
"BA";290870;"Condeúba";;108;111;97,2972972972973;97,3;"ALCANÇOU"
"BA";290880;"Contendas do Sincorá";;2;2;100;100;"ALCANÇOU"
"BA";290890;"Coração de Maria";;15;15;100;100;"ALCANÇOU"
"BA";290900;"Cordeiros";;154;157;98,0891719745223;98,1;"ALCANÇOU"
"BA";290910;"Coribe";;14;14;100;100;"ALCANÇOU"
"BA";290920;"Coronel João Sá";"X";;;;;"NÃO ALCANÇOU"
"BA";290930;"Correntina";;70;70;100;100;"ALCANÇOU"
"BA";290940;"Cotegipe";;7;8;87,5;87,5;"NÃO ALCANÇOU"
"BA";290950;"Cravolândia";;16;16;100;100;"ALCANÇOU"
"BA";290960;"Crisópolis";;7;7;100;100;"ALCANÇOU"
"BA";290970;"Cristópolis";;1;1;100;100;"ALCANÇOU"
"BA";290980;"Cruz das Almas";;99;103;96,1165048543689;96,1;"ALCANÇOU"
"BA";290990;"Curaçá";;90;93;96,7741935483871;96,8;"ALCANÇOU"
"BA";291000;"Dário Meira";;34;34;100;100;"ALCANÇOU"
"BA";291005;"Dias dÁvila";;60;63;95,2380952380952;95,2;"ALCANÇOU"
"BA";291010;"Dom Basílio";;5;5;100;100;"ALCANÇOU"
"BA";291020;"Dom Macedo Costa";;4;4;100;100;"ALCANÇOU"
"BA";291030;"Elísio Medrado";;9;9;100;100;"ALCANÇOU"
"BA";291040;"Encruzilhada";;25;27;92,5925925925926;92,6;"NÃO ALCANÇOU"
"BA";291050;"Entre Rios";;10;16;62,5;62,5;"NÃO ALCANÇOU"
"BA";291060;"Esplanada";;48;58;82,7586206896552;82,8;"NÃO ALCANÇOU"
"BA";291070;"Euclides da Cunha";;38;44;86,3636363636364;86,4;"NÃO ALCANÇOU"
"BA";291072;"Eunápolis";;168;168;100;100;"ALCANÇOU"
"BA";291075;"Fátima";;22;22;100;100;"ALCANÇOU"
"BA";291077;"Feira da Mata";"X";;;;;"NÃO ALCANÇOU"
"BA";291080;"Feira de Santana";;1769;1909;92,6663174436878;92,7;"NÃO ALCANÇOU"
"BA";291085;"Filadélfia";;28;28;100;100;"ALCANÇOU"
"BA";291090;"Firmino Alves";;1;1;100;100;"ALCANÇOU"
"BA";291100;"Floresta Azul";;8;13;61,5384615384615;61,5;"NÃO ALCANÇOU"
"BA";291110;"Formosa do Rio Preto";"X";;;;;"NÃO ALCANÇOU"
"BA";291120;"Gandu";;24;24;100;100;"ALCANÇOU"
"BA";291125;"Gavião";;13;13;100;100;"ALCANÇOU"
"BA";291130;"Gentio do Ouro";;17;17;100;100;"ALCANÇOU"
"BA";291140;"Glória";;30;32;93,75;93,8;"NÃO ALCANÇOU"
"BA";291150;"Gongogi";;4;4;100;100;"ALCANÇOU"
"BA";291160;"Governador Mangabeira";;1;1;100;100;"ALCANÇOU"
"BA";291165;"Guajeru";;1;1;100;100;"ALCANÇOU"
"BA";291170;"Guanambi";;428;475;90,1052631578947;90,1;"NÃO ALCANÇOU"
"BA";291180;"Guaratinga";;5;5;100;100;"ALCANÇOU"
"BA";291185;"Heliópolis";;15;17;88,2352941176471;88,2;"NÃO ALCANÇOU"
"BA";291190;"Iaçu";;50;52;96,1538461538462;96,2;"ALCANÇOU"
"BA";291200;"Ibiassucê";"X";;;;;"NÃO ALCANÇOU"
"BA";291210;"Ibicaraí";;55;55;100;100;"ALCANÇOU"
"BA";291220;"Ibicoara";;1;1;100;100;"ALCANÇOU"
"BA";291230;"Ibicuí";;4;4;100;100;"ALCANÇOU"
"BA";291240;"Ibipeba";;1;1;100;100;"ALCANÇOU"
"BA";291250;"Ibipitanga";;6;6;100;100;"ALCANÇOU"
"BA";291260;"Ibiquera";;2;2;100;100;"ALCANÇOU"
"BA";291270;"Ibirapitanga";;4;4;100;100;"ALCANÇOU"
"BA";291280;"Ibirapuã";;42;44;95,4545454545455;95,5;"ALCANÇOU"
"BA";291290;"Ibirataia";;22;23;95,6521739130435;95,7;"ALCANÇOU"
"BA";291300;"Ibitiara";;1;1;100;100;"ALCANÇOU"
"BA";291310;"Ibititá";;10;10;100;100;"ALCANÇOU"
"BA";291320;"Ibotirama";;234;238;98,3193277310924;98,3;"ALCANÇOU"
"BA";291330;"Ichu";;5;6;83,3333333333333;83,3;"NÃO ALCANÇOU"
"BA";291340;"Igaporã";"X";;;;;"NÃO ALCANÇOU"
"BA";291345;"Igrapiúna";;21;23;91,304347826087;91,3;"NÃO ALCANÇOU"
"BA";291350;"Iguaí";;31;32;96,875;96,9;"ALCANÇOU"
"BA";291360;"Ilhéus";;200;217;92,1658986175115;92,2;"NÃO ALCANÇOU"
"BA";291370;"Inhambupe";;25;31;80,6451612903226;80,6;"NÃO ALCANÇOU"
"BA";291380;"Ipecaetá";;12;14;85,7142857142857;85,7;"NÃO ALCANÇOU"
"BA";291390;"Ipiaú";;180;199;90,4522613065327;90,5;"NÃO ALCANÇOU"
"BA";291400;"Ipirá";;21;23;91,304347826087;91,3;"NÃO ALCANÇOU"
"BA";291410;"Ipupiara";;5;5;100;100;"ALCANÇOU"
"BA";291420;"Irajuba";;2;3;66,6666666666667;66,7;"NÃO ALCANÇOU"
