"Região";"UF";"COD_MUN";"Município";"NUM_2025";"DEN_2025";"RES_2025";"RES";"METAS"
"Sul";"SC";421315;"Planalto Alegre";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421320;"Pomerode";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421330;"Ponte Alta";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421335;"Ponte Alta do Norte";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421340;"Ponte Serrada";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421350;"Porto Belo";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421360;"Porto União";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421370;"Pouso Redondo";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421380;"Praia Grande";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421390;"Presidente Castello Branco";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421400;"Presidente Getúlio";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421410;"Presidente Nereu";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421415;"Princesa";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421420;"Quilombo";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421430;"Rancho Queimado";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421440;"Rio das Antas";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421450;"Rio do Campo";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421460;"Rio do Oeste";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421470;"Rio dos Cedros";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421480;"Rio do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421490;"Rio Fortuna";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421500;"Rio Negrinho";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421505;"Rio Rufino";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421507;"Riqueza";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421510;"Rodeio";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421520;"Romelândia";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421530;"Salete";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421535;"Saltinho";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421540;"Salto Veloso";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421545;"Sangão";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421550;"Santa Cecília";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421555;"Santa Helena";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421560;"Santa Rosa de Lima";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421565;"Santa Rosa do Sul";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421567;"Santa Terezinha";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421568;"Santa Terezinha do Progresso";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421569;"Santiago do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421570;"Santo Amaro da Imperatriz";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421575;"São Bernardino";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421580;"São Bento do Sul";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421590;"São Bonifácio";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421600;"São Carlos";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421605;"São Cristóvão do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421610;"São Domingos";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421620;"São Francisco do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421625;"São João do Oeste";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421630;"São João Batista";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421635;"São João do Itaperiú";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421640;"São João do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421650;"São Joaquim";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421660;"São José";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421670;"São José do Cedro";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421680;"São José do Cerrito";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421690;"São Lourenço do Oeste";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421700;"São Ludgero";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421710;"São Martinho";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421715;"São Miguel da Boa Vista";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421720;"São Miguel do Oeste";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421725;"São Pedro de Alcântara";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421730;"Saudades";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421740;"Schroeder";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421750;"Seara";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421755;"Serra Alta";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421760;"Siderópolis";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421770;"Sombrio";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421775;"Sul Brasil";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421780;"Taió";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421790;"Tangará";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421795;"Tigrinhos";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421800;"Tijucas";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421810;"Timbé do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421820;"Timbó";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421825;"Timbó Grande";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421830;"Três Barras";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421835;"Treviso";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421840;"Treze de Maio";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421850;"Treze Tílias";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421860;"Trombudo Central";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421870;"Tubarão";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421875;"Tunápolis";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421880;"Turvo";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421885;"União do Oeste";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421890;"Urubici";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421895;"Urupema";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421900;"Urussanga";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421910;"Vargeão";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"SC";421915;"Vargem";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421917;"Vargem Bonita";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421920;"Vidal Ramos";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421930;"Videira";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"SC";421935;"Vitor Meireles";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421940;"Witmarsum";4;4;1;100;"ALCANÇOU"
"Sul";"SC";421950;"Xanxerê";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421960;"Xavantina";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"SC";421970;"Xaxim";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"SC";421985;"Zortéa";4;4;1;100;"ALCANÇOU"
"Sul";"SC";422000;"Balneário Rincão";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430003;"Aceguá";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430005;"Água Santa";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430010;"Agudo";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430020;"Ajuricaba";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430030;"Alecrim";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430040;"Alegrete";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430045;"Alegria";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430047;"Almirante Tamandaré do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430050;"Alpestre";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430055;"Alto Alegre";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430057;"Alto Feliz";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430060;"Alvorada";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430063;"Amaral Ferrador";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430064;"Ametista do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430066;"André da Rocha";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430070;"Anta Gorda";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430080;"Antônio Prado";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430085;"Arambaré";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430087;"Araricá";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430090;"Aratiba";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430100;"Arroio do Meio";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430105;"Arroio do Sal";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430107;"Arroio do Padre";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430110;"Arroio dos Ratos";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430120;"Arroio do Tigre";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430130;"Arroio Grande";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430140;"Arvorezinha";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430150;"Augusto Pestana";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430155;"Áurea";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430160;"Bagé";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430163;"Balneário Pinhal";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430165;"Barão";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430170;"Barão de Cotegipe";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430175;"Barão do Triunfo";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430180;"Barracão";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430185;"Barra do Guarita";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430187;"Barra do Quaraí";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430190;"Barra do Ribeiro";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430192;"Barra do Rio Azul";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430195;"Barra Funda";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430200;"Barros Cassal";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430205;"Benjamin Constant do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430210;"Bento Gonçalves";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430215;"Boa Vista das Missões";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430220;"Boa Vista do Buricá";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430222;"Boa Vista do Cadeado";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430223;"Boa Vista do Incra";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430225;"Boa Vista do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430230;"Bom Jesus";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430235;"Bom Princípio";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430237;"Bom Progresso";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430240;"Bom Retiro do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430245;"Boqueirão do Leão";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430250;"Bossoroca";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430258;"Bozano";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430260;"Braga";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430265;"Brochier";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430270;"Butiá";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430280;"Caçapava do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430290;"Cacequi";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430300;"Cachoeira do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430310;"Cachoeirinha";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430320;"Cacique Doble";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430330;"Caibaté";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430340;"Caiçara";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430350;"Camaquã";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430355;"Camargo";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430360;"Cambará do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430367;"Campestre da Serra";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430370;"Campina das Missões";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430380;"Campinas do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430390;"Campo Bom";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430400;"Campo Novo";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430410;"Campos Borges";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430420;"Candelária";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430430;"Cândido Godói";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430435;"Candiota";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430440;"Canela";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430450;"Canguçu";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430460;"Canoas";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430461;"Canudos do Vale";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430462;"Capão Bonito do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430463;"Capão da Canoa";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430465;"Capão do Cipó";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430466;"Capão do Leão";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430467;"Capivari do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430468;"Capela de Santana";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430469;"Capitão";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430470;"Carazinho";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430471;"Caraá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430480;"Carlos Barbosa";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430485;"Carlos Gomes";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430490;"Casca";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430495;"Caseiros";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430500;"Catuípe";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430510;"Caxias do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430511;"Centenário";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430512;"Cerrito";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430513;"Cerro Branco";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430515;"Cerro Grande";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430517;"Cerro Grande do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430520;"Cerro Largo";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430530;"Chapada";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430535;"Charqueadas";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430537;"Charrua";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430540;"Chiapetta";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430543;"Chuí";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430544;"Chuvisca";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430545;"Cidreira";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430550;"Ciríaco";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430558;"Colinas";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430560;"Colorado";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430570;"Condor";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430580;"Constantina";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430583;"Coqueiro Baixo";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430585;"Coqueiros do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430587;"Coronel Barros";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430590;"Coronel Bicaco";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430593;"Coronel Pilar";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430595;"Cotiporã";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430597;"Coxilha";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430600;"Crissiumal";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430605;"Cristal";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430607;"Cristal do Sul";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430610;"Cruz Alta";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430613;"Cruzaltense";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430620;"Cruzeiro do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430630;"David Canabarro";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430632;"Derrubadas";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430635;"Dezesseis de Novembro";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430637;"Dilermando de Aguiar";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430640;"Dois Irmãos";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430642;"Dois Irmãos das Missões";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430645;"Dois Lajeados";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430650;"Dom Feliciano";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430655;"Dom Pedro de Alcântara";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430660;"Dom Pedrito";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430670;"Dona Francisca";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430673;"Doutor Maurício Cardoso";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430675;"Doutor Ricardo";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430676;"Eldorado do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430680;"Encantado";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430690;"Encruzilhada do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430692;"Engenho Velho";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430693;"Entre-Ijuís";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430695;"Entre Rios do Sul";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430697;"Erebango";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430700;"Erechim";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430705;"Ernestina";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430710;"Herval";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430720;"Erval Grande";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430730;"Erval Seco";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430740;"Esmeralda";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430745;"Esperança do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430750;"Espumoso";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430755;"Estação";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430760;"Estância Velha";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430770;"Esteio";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430780;"Estrela";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430781;"Estrela Velha";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430783;"Eugênio de Castro";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430786;"Fagundes Varela";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430790;"Farroupilha";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430800;"Faxinal do Soturno";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430805;"Faxinalzinho";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430807;"Fazenda Vilanova";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430810;"Feliz";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430820;"Flores da Cunha";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430825;"Floriano Peixoto";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430830;"Fontoura Xavier";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430840;"Formigueiro";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430843;"Forquetinha";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430845;"Fortaleza dos Valos";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430850;"Frederico Westphalen";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430860;"Garibaldi";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430865;"Garruchos";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430870;"Gaurama";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430880;"General Câmara";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430885;"Gentil";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430890;"Getúlio Vargas";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430900;"Giruá";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430905;"Glorinha";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430910;"Gramado";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430912;"Gramado dos Loureiros";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430915;"Gramado Xavier";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430920;"Gravataí";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430925;"Guabiju";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430930;"Guaíba";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430940;"Guaporé";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";430950;"Guarani das Missões";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";430955;"Harmonia";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430957;"Herveiras";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430960;"Horizontina";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430965;"Hulha Negra";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";430970;"Humaitá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";430975;"Ibarama";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430980;"Ibiaçá";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430990;"Ibiraiaras";4;4;1;100;"ALCANÇOU"
"Sul";"RS";430995;"Ibirapuitã";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";431000;"Ibirubá";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";431010;"Igrejinha";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";431020;"Ijuí";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";431030;"Ilópolis";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";431033;"Imbé";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";431036;"Imigrante";4;4;1;100;"ALCANÇOU"
"Sul";"RS";431040;"Independência";4;4;1;100;"ALCANÇOU"
"Sul";"RS";431041;"Inhacorá";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";431043;"Ipê";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";431046;"Ipiranga do Sul";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";431050;"Iraí";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";431053;"Itaara";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";431055;"Itacurubi";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";431057;"Itapuca";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";431060;"Itaqui";4;4;1;100;"ALCANÇOU"
"Sul";"RS";431065;"Itati";4;4;1;100;"ALCANÇOU"
"Sul";"RS";431070;"Itatiba do Sul";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";431075;"Ivorá";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";431080;"Ivoti";4;4;1;100;"ALCANÇOU"
"Sul";"RS";431085;"Jaboticaba";3;4;0,75;75;"NÃO ALCANÇOU"
"Sul";"RS";431087;"Jacuizinho";2;4;0,5;50;"NÃO ALCANÇOU"
"Sul";"RS";431090;"Jacutinga";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";431100;"Jaguarão";1;4;0,25;25;"NÃO ALCANÇOU"
"Sul";"RS";431110;"Jaguari";0;4;0;0;"NÃO ALCANÇOU"
"Sul";"RS";431112;"Jaquirana";3;4;0,75;75;"NÃO ALCANÇOU"
